user_id,age,gender,location,device,network,clicks,session_duration,feature_version,feedback_score,retention_flag,data_used_mb
2265,57,F,Chitipa,iOS,Airtel,2,337,B,1.0,0,18.18458008725067
2266,47,F,Mangochi,Android,TNM,1,232,A,2.0,1,47.83609136264547
2267,40,F,Ntcheu,Android,TNM,6,253,B,3.0,0,35.71251104580399
2268,34,F,Thyolo,Android,Airtel,4,261,B,5.0,1,60.11586062837863
2269,29,M,Karonga,Android,Airtel,2,138,A,4.0,1,52.79689135240865
2270,49,F,Lilongwe,Android,TNM,9,345,A,4.0,1,54.07313049492715
2271,42,M,Mwanza,Android,Airtel,1,260,A,4.0,1,63.58855639098259
2272,21,M,Nsanje,KaiOS,TNM,4,284,B,4.0,1,23.664614979889805
2273,30,F,Balaka,Android,TNM,4,148,A,4.0,1,51.771238876973335
2274,18,F,Liwonde,Android,Airtel,1,352,A,5.0,0,57.71981622038687
2275,36,M,Liwonde,Android,Airtel,7,251,B,2.0,1,62.72405318805565
2276,22,M,Ntcheu,Android,Airtel,10,291,B,2.0,1,61.66325424965606
2277,63,M,Ntcheu,Android,Airtel,4,187,B,4.0,1,66.91413778491108
2278,49,F,Blantyre,Android,TNM,8,338,B,3.0,1,60.43830645280019
2279,60,F,Balaka,Android,TNM,3,218,B,4.0,1,36.54708310072881
2280,59,F,Lilongwe,Android,TNM,3,366,A,3.0,0,32.640479644712826
2281,36,F,Salima,Android,MTL,3,237,A,2.0,0,62.42329665954633
2282,24,F,Dedza,iOS,Airtel,3,259,A,4.0,1,47.65212747085304
2283,37,F,Balaka,iOS,TNM,3,278,A,4.0,1,63.308374005928336
2284,31,M,Mangochi,Android,Airtel,7,216,B,2.0,1,49.051927522187626
2285,40,F,Blantyre,Android,TNM,6,442,A,5.0,0,53.52315517099488
2286,43,F,Chitipa,Android,Airtel,4,281,B,5.0,1,54.93905172111669
2287,62,M,Zomba,Android,TNM,4,221,A,4.0,1,54.914521827967434
2288,27,M,Mangochi,Android,Airtel,8,253,A,3.0,0,55.7969257145277
2289,53,F,Rumphi,Android,Airtel,4,230,B,2.0,1,20.024456966630865
2290,25,F,Mchinji,Android,Airtel,1,206,A,1.0,1,58.76607934156919
2291,18,M,Chitipa,Android,Airtel,7,253,A,3.0,0,47.79195263893569
2292,25,F,Mulanje,Android,MTL,4,134,A,5.0,1,52.03137969263286
2293,19,F,Mangochi,Android,Airtel,8,305,A,4.0,1,54.40278716779178
2294,64,F,Mangochi,Android,TNM,2,257,B,,1,26.181947837458907
2295,63,M,Mulanje,Android,TNM,4,247,A,3.0,0,15.062620294300444
2296,57,F,Mulanje,Android,Airtel,3,254,B,4.0,0,76.90728660309696
2297,55,F,Chitipa,Android,Airtel,5,332,A,5.0,1,83.55246454094554
2298,57,F,Karonga,Android,Airtel,4,274,A,3.0,0,61.32757029708248
2299,63,F,Mwanza,Android,MTL,6,248,B,3.0,0,65.81065660355556
2300,49,M,Rumphi,Android,Airtel,5,297,B,2.0,1,23.382865406359166
2301,62,F,Mzuzu,iOS,Airtel,1,108,A,2.0,1,28.968638683382043
2302,61,M,Dedza,Android,Airtel,4,320,B,3.0,1,40.52948739435388
2303,24,M,Mchinji,Android,Airtel,4,362,B,4.0,0,16.24020307822513
2304,44,F,Thyolo,Android,Airtel,2,279,A,3.0,1,70.80951598179394
2305,62,M,Balaka,Android,MTL,4,164,B,3.0,1,0.0
2306,54,F,Mangochi,Android,Airtel,1,119,A,4.0,1,35.41139275778228
2307,50,M,Liwonde,Android,Airtel,6,279,B,3.0,0,44.89513252318624
2308,54,M,Liwonde,Android,Airtel,4,255,A,5.0,1,23.22284643338955
2309,35,M,Mulanje,Android,Airtel,8,267,A,5.0,1,50.88105689502314
2310,27,M,Mzuzu,iOS,MTL,7,458,A,4.0,1,55.381702184948715
2311,41,F,Liwonde,Android,Airtel,2,242,B,4.0,0,60.46313875547007
2312,60,M,Mwanza,iOS,Airtel,8,213,A,5.0,0,40.08400937231419
2313,50,F,Mzuzu,Android,Airtel,7,364,B,3.0,1,72.35430265761178
2314,63,M,Mangochi,iOS,TNM,4,317,A,5.0,1,75.98667347315487
2315,26,F,Kasungu,Android,Airtel,3,222,B,4.0,0,61.81186561437237
2316,28,F,Kasungu,Android,Airtel,4,251,A,3.0,0,33.29044863960344
2317,44,F,Chikhwawa,Android,Airtel,4,299,B,5.0,1,31.67575131990494
2318,35,M,Balaka,Android,TNM,3,141,A,2.0,1,39.94482452441531
2319,64,M,Chikhwawa,Android,TNM,4,237,B,4.0,0,68.19781472366581
2320,46,F,Rumphi,iOS,MTL,4,328,B,3.0,0,50.06001283559738
2321,30,M,Nkhotakota,Android,Airtel,9,234,B,2.0,0,70.21054114013111
2322,30,M,Blantyre,Android,TNM,12,396,B,5.0,1,63.65387021741278
2323,25,F,Kasungu,Android,TNM,3,266,B,3.0,1,29.383345495454414
2324,38,F,Balaka,Android,Airtel,12,226,A,5.0,1,47.32204788323711
2325,62,F,Chikhwawa,Android,TNM,5,292,B,5.0,0,27.978663185028253
2326,62,M,Lilongwe,Android,Airtel,7,380,A,1.0,1,52.294747909158595
2327,55,M,Ntcheu,Android,Airtel,5,237,B,4.0,1,41.83469780008766
2328,27,F,Mzuzu,Android,Airtel,6,358,A,3.0,1,53.181374648639675
2329,38,M,Liwonde,Android,TNM,5,175,A,2.0,1,69.80003679710256
2330,59,F,Blantyre,Android,TNM,8,328,B,5.0,1,65.08141872312093
2331,35,M,Kasungu,Android,MTL,2,168,B,5.0,1,59.2205669706867
2332,45,F,Mulanje,Android,TNM,4,277,A,4.0,0,13.064346896700293
2333,56,M,Balaka,Android,Airtel,2,257,A,4.0,1,68.70849225645898
2334,56,M,Balaka,Android,TNM,4,284,A,4.0,1,22.81026949622151
2335,34,F,Mulanje,Android,Airtel,3,170,B,4.0,0,56.09947598398145
2336,26,F,Dedza,Android,Airtel,4,285,B,3.0,1,62.772310452764906
2337,21,F,Karonga,Android,TNM,1,248,B,5.0,1,35.15822343259368
2338,35,M,Salima,Android,TNM,6,177,B,4.0,0,31.085620510674957
2339,57,F,Nsanje,Android,Airtel,8,255,B,3.0,0,56.473216887802
2340,45,M,Nsanje,Android,Airtel,4,203,A,4.0,1,30.78132152241993
2341,38,M,Mangochi,Android,Airtel,5,359,B,1.0,0,37.53286607369992
2342,40,M,Lilongwe,Android,TNM,10,410,A,5.0,0,41.05731821108868
2343,27,F,Chikhwawa,Android,Airtel,7,296,B,5.0,1,52.14714761007547
2344,59,F,Rumphi,Android,TNM,4,225,A,4.0,1,58.1000943139423
2345,29,M,Kasungu,Android,TNM,1,159,A,2.0,1,41.4021194259232
2346,44,M,Salima,Android,TNM,3,238,B,3.0,0,35.63302280605441
2347,52,F,Mulanje,Android,TNM,4,237,A,4.0,1,47.763537180640384
2348,27,F,Nsanje,Android,Airtel,4,252,A,4.0,1,50.867115315144844
2349,30,M,Thyolo,Android,TNM,4,259,B,1.0,0,64.48741258643443
2350,41,F,Chitipa,Android,Airtel,4,238,B,4.0,1,35.1717614902213
2351,52,M,Lilongwe,Android,TNM,10,372,B,3.0,1,61.01693458181766
2352,52,M,Balaka,Android,Airtel,5,253,B,4.0,1,56.03096104053833
2353,50,F,Kasungu,Android,TNM,5,241,A,4.0,0,13.999540284519064
2354,59,M,Zomba,Android,Airtel,4,218,B,5.0,1,49.554570333018276
2355,22,M,Kasungu,Android,Airtel,6,283,B,4.0,0,79.40427021100788
2356,32,F,Thyolo,Android,TNM,6,318,B,5.0,0,35.44987843850623
2357,50,F,Kasungu,iOS,Airtel,8,152,B,4.0,1,68.19441975182025
2358,52,F,Salima,Android,TNM,7,208,B,4.0,1,47.946118607151654
2359,58,M,Mchinji,Android,Airtel,3,216,B,3.0,1,61.73380433107693
2360,40,M,Karonga,Android,MTL,4,187,B,3.0,0,50.77157413946439
2361,54,F,Balaka,Android,TNM,2,148,A,3.0,0,55.8395537952502
2362,52,M,Chitipa,Android,Airtel,1,276,A,5.0,0,59.34820637050525
2363,21,F,Dedza,Android,Airtel,3,213,A,5.0,1,41.11132223859156
2364,60,F,Zomba,Android,Airtel,6,285,B,4.0,0,50.01667783412454
2365,60,F,Ntcheu,Android,TNM,5,165,A,5.0,1,59.590487206036975
2366,54,F,Salima,Android,Airtel,12,274,A,2.0,0,30.798278920001515
2367,43,M,Mzuzu,Android,TNM,3,217,B,5.0,0,96.61159358729904
2368,33,M,Mulanje,Android,Airtel,8,249,B,5.0,1,42.37158650128795
2369,46,F,Liwonde,Android,Airtel,1,224,B,2.0,0,23.59333170299977
2370,19,F,Rumphi,Android,Airtel,8,310,B,4.0,0,57.238557978353114
2371,33,F,Ntcheu,Android,TNM,3,204,A,4.0,1,70.45842305756156
2372,39,F,Mwanza,Android,TNM,3,368,B,5.0,1,47.8494288649505
2373,23,F,Karonga,Android,TNM,10,330,B,4.0,1,47.02738422666424
2374,57,F,Nsanje,Android,TNM,4,207,B,3.0,1,8.719654544093267
2375,24,M,Nkhotakota,Android,TNM,7,208,B,3.0,1,49.644586180462056
2376,38,F,Balaka,Android,Airtel,0,321,A,4.0,1,57.72185913906941
2377,41,M,Chitipa,Android,MTL,6,190,A,2.0,1,18.15735331724035
2378,59,M,Nsanje,Android,Airtel,4,169,A,3.0,1,89.26785162684176
2379,62,F,Chikhwawa,iOS,TNM,5,434,B,2.0,1,65.4480028426275
2380,38,M,Salima,Android,TNM,3,178,B,4.0,1,29.179705701975326
2381,52,M,Rumphi,Android,TNM,1,201,A,5.0,0,64.93760187944716
2382,48,M,Mchinji,Android,TNM,0,206,A,2.0,1,29.405528046278413
2383,50,M,Ntcheu,Android,Airtel,5,316,A,,1,86.17218620014276
2384,36,M,Liwonde,Android,TNM,6,296,A,4.0,1,45.118853606626786
2385,24,M,Nsanje,Android,Airtel,4,222,A,3.0,1,14.686308324712279
2386,30,M,Lilongwe,Android,Airtel,6,368,B,4.0,0,18.086229603647933
2387,63,M,Mzuzu,Android,Airtel,9,453,A,1.0,1,89.23846028534861
2388,22,M,Ntcheu,Android,TNM,2,279,B,2.0,1,39.014621742627476
2389,28,M,Mulanje,Feature Phone,TNM,0,279,A,4.0,1,0.0
2390,46,F,Mangochi,KaiOS,Airtel,2,299,B,3.0,1,49.51007970965484
2391,61,F,Mwanza,Android,TNM,5,261,B,2.0,1,67.61754942091406
2392,19,F,Nkhotakota,Android,TNM,6,271,B,2.0,0,42.960918697879805
2393,18,F,Thyolo,Android,Airtel,7,214,B,2.0,1,60.71507237002203
2394,30,M,Nsanje,Android,TNM,4,205,B,3.0,1,34.695369767527005
2395,45,F,Mulanje,iOS,Airtel,8,340,B,4.0,1,52.8655424663036
2396,20,M,Nkhotakota,Android,TNM,7,286,A,4.0,1,37.3860947615177
2397,34,M,Kasungu,Android,Airtel,5,317,B,5.0,0,81.0817494638843
2398,58,F,Mchinji,Android,TNM,4,295,A,4.0,1,26.824290706819532
2399,52,F,Mchinji,Android,Airtel,0,117,A,4.0,1,59.884598820591485
2400,46,M,Mwanza,Android,Airtel,5,255,B,4.0,0,97.53047076024757
2401,64,F,Thyolo,Android,Airtel,7,202,A,2.0,0,68.51591533467416
2402,36,F,Chitipa,Android,MTL,6,200,B,5.0,1,34.98686679142402
2403,38,F,Karonga,Android,TNM,4,322,B,5.0,1,77.11337316454578
2404,46,M,Chikhwawa,Android,TNM,4,231,B,5.0,1,41.59343318862872
2405,23,M,Blantyre,Android,Airtel,2,279,A,4.0,1,0.0
2406,24,M,Nsanje,iOS,TNM,3,210,A,4.0,1,42.46493935857104
2407,40,F,Nkhotakota,Android,Airtel,2,275,A,5.0,1,46.01187468371043
2408,47,M,Nsanje,Android,Airtel,8,278,B,3.0,1,29.844002309211973
2409,40,F,Ntcheu,Android,Airtel,4,232,A,3.0,1,41.97092091396643
2410,39,F,Rumphi,Android,Airtel,8,282,A,1.0,1,85.94421108972358
2411,27,M,Liwonde,Android,Airtel,6,291,B,3.0,0,35.527916346844
2412,31,M,Salima,Android,Airtel,2,278,B,4.0,0,56.88751816132721
2413,29,M,Salima,iOS,MTL,2,178,B,,0,73.95803827846981
2414,26,F,Rumphi,Android,TNM,6,201,A,3.0,1,47.33743152483571
2415,51,M,Mchinji,Android,TNM,3,201,B,3.0,1,36.11248468666889
2416,19,M,Karonga,Android,TNM,5,189,A,3.0,1,3.2539829369542943
2417,31,M,Kasungu,Android,Airtel,5,282,A,2.0,1,0.0
2418,37,M,Karonga,Android,TNM,4,265,A,4.0,0,76.69410264482185
2419,61,M,Blantyre,Android,TNM,9,421,A,2.0,0,75.59288290208471
2420,39,F,Chikhwawa,Android,Airtel,1,257,A,4.0,1,82.8262489316256
2421,35,M,Rumphi,Android,TNM,4,258,A,4.0,1,51.4933809218692
2422,39,F,Mulanje,Android,Airtel,4,165,B,5.0,1,45.578357641022514
2423,45,F,Mzuzu,Android,Airtel,8,365,B,4.0,1,44.58200323289765
2424,60,M,Dedza,Android,Airtel,1,137,A,4.0,0,53.711859657114886
2425,22,F,Karonga,Android,Airtel,4,303,A,5.0,1,40.15865019930057
2426,49,F,Nsanje,Android,Airtel,2,215,A,4.0,1,48.291606596501076
2427,37,F,Chikhwawa,Android,Airtel,3,308,A,3.0,1,57.743372532536085
2428,44,F,Mangochi,iOS,Airtel,2,255,A,4.0,0,60.41060749420795
2429,53,F,Liwonde,Android,MTL,2,270,B,4.0,1,67.64500962472249
2430,27,M,Chitipa,Android,TNM,7,299,A,1.0,1,52.15808694602878
2431,36,M,Thyolo,Android,Airtel,5,237,B,3.0,1,59.34075008735032
2432,42,F,Kasungu,Android,Airtel,8,207,A,4.0,1,79.7509045257392
2433,27,M,Thyolo,Android,TNM,4,232,B,5.0,1,47.284143157214665
2434,40,F,Mzuzu,Android,Airtel,4,287,B,4.0,1,56.65143662329147
2435,43,F,Blantyre,Android,Airtel,3,539,B,4.0,1,59.13551768140559
2436,27,M,Karonga,Android,Airtel,3,381,B,3.0,1,62.089791203488524
2437,32,F,Rumphi,Android,TNM,4,185,A,5.0,0,84.63385977307249
2438,52,F,Dedza,Android,Airtel,5,302,B,3.0,1,46.7889743355849
2439,38,F,Kasungu,Android,Airtel,4,323,A,4.0,1,37.732915123180355
2440,56,M,Mangochi,Android,Airtel,5,208,A,3.0,1,55.5796386549702
2441,50,F,Karonga,Android,Airtel,4,214,A,4.0,0,50.28896969298714
2442,54,F,Rumphi,Android,Airtel,4,221,B,3.0,0,41.662897186686074
2443,62,M,Mulanje,Android,TNM,4,207,A,3.0,1,35.07821688580795
2444,35,F,Mzuzu,Android,Airtel,10,418,A,4.0,0,42.95404267032747
2445,36,F,Mzuzu,Android,Airtel,6,389,B,4.0,1,48.72242960911127
2446,39,M,Ntcheu,Android,Airtel,5,400,A,2.0,0,32.82353331642915
2447,19,F,Nkhotakota,Android,Airtel,1,195,B,3.0,1,71.68596467916763
2448,62,F,Salima,Android,Airtel,2,278,A,3.0,1,69.33213845115915
2449,61,F,Mwanza,Android,Airtel,5,330,A,,0,20.367839121952006
2450,19,F,Balaka,Android,Airtel,2,268,B,3.0,1,71.3973681708029
2451,55,M,Zomba,Android,Airtel,1,235,A,2.0,1,48.2629970749704
2452,29,F,Lilongwe,Android,Airtel,4,263,A,3.0,1,18.633018626015566
2453,39,M,Chikhwawa,Android,Airtel,5,254,B,4.0,1,82.20369315939826
2454,30,F,Kasungu,Android,Airtel,4,312,A,4.0,0,75.91621642846988
2455,39,F,Rumphi,iOS,TNM,8,239,B,3.0,0,40.37067755275042
2456,49,F,Kasungu,Android,Airtel,4,277,B,2.0,0,47.40276916918477
2457,45,F,Dedza,Android,Airtel,7,215,B,4.0,1,64.32199972227076
2458,44,F,Thyolo,Android,TNM,4,253,A,3.0,1,29.59988618852897
2459,43,F,Salima,Android,TNM,1,319,A,4.0,1,77.90633266570259
2460,57,M,Liwonde,Android,Airtel,0,296,A,5.0,0,58.786816561601086
2461,45,F,Salima,Android,TNM,5,329,A,5.0,1,39.89362086480228
2462,20,M,Chikhwawa,Android,Airtel,2,234,A,2.0,1,10.92768907981442
2463,44,F,Zomba,Android,TNM,4,256,A,4.0,0,54.495830802692396
2464,37,F,Dedza,iOS,TNM,3,247,A,3.0,0,51.53665550013236
2465,50,M,Mzuzu,KaiOS,Airtel,8,463,A,4.0,0,0.0
2466,49,M,Dedza,Android,Airtel,4,241,B,3.0,1,10.57738247432971
2467,44,M,Salima,Android,Airtel,11,332,B,4.0,1,45.40380491101817
2468,29,M,Mwanza,iOS,Airtel,4,316,A,5.0,1,57.72452756557457
2469,45,M,Chikhwawa,Android,TNM,5,234,A,3.0,1,38.57132543725088
2470,48,F,Dedza,iOS,Airtel,8,167,B,4.0,1,61.9477139686861
2471,26,M,Chikhwawa,Android,TNM,6,231,B,5.0,1,59.33421879014388
2472,49,M,Thyolo,Android,Airtel,4,185,A,1.0,1,0.0
2473,63,M,Rumphi,Android,Airtel,4,224,A,3.0,0,90.0029411436813
2474,46,M,Mzuzu,Android,TNM,4,385,B,5.0,1,56.11066338998537
2475,62,M,Chikhwawa,Android,Airtel,3,244,B,5.0,1,54.715543076867746
2476,42,F,Mzuzu,Android,TNM,8,345,B,3.0,0,42.99921343176116
2477,28,F,Salima,Android,TNM,5,251,A,4.0,1,52.41470088201143
2478,51,F,Blantyre,Android,MTL,10,328,A,4.0,1,63.034458812001056
2479,31,F,Thyolo,Android,TNM,5,212,B,4.0,1,12.486827423994526
2480,23,M,Mangochi,Android,TNM,1,187,A,4.0,1,57.79154661246694
2481,42,F,Mulanje,Android,Airtel,3,288,B,5.0,1,40.39977732927051
2482,42,M,Karonga,Android,Airtel,8,248,A,5.0,1,57.58066707953344
2483,53,M,Chikhwawa,Android,TNM,4,215,B,4.0,0,27.43041611535996
2484,34,M,Karonga,Android,TNM,3,190,B,,0,82.27945792233099
2485,56,F,Nkhotakota,Android,TNM,6,242,B,3.0,0,54.97382955036172
2486,46,F,Balaka,iOS,Airtel,4,246,A,3.0,0,27.853847252022472
2487,36,F,Mzuzu,Android,Airtel,9,455,B,4.0,1,66.42461987514243
2488,47,M,Dedza,Android,TNM,6,259,B,4.0,1,41.851238497276725
2489,23,M,Salima,iOS,Airtel,6,305,A,5.0,1,29.17131800529448
2490,18,M,Mchinji,Android,Airtel,2,289,A,5.0,1,42.06185604885901
2491,50,M,Karonga,Android,Airtel,5,250,A,3.0,1,47.44075081855121
2492,20,M,Blantyre,Android,TNM,4,459,A,5.0,1,53.2584100562292
2493,44,M,Rumphi,Android,Airtel,6,307,B,3.0,1,33.77888151937182
2494,42,M,Dedza,Android,Airtel,2,199,A,4.0,1,86.16601742178128
2495,24,M,Thyolo,Android,TNM,5,293,B,4.0,1,52.56950796488562
2496,42,F,Chitipa,iOS,Airtel,2,238,B,5.0,1,54.96011076658214
2497,28,M,Nsanje,Android,Airtel,3,274,B,4.0,0,81.21906051245531
2498,18,M,Mwanza,Android,TNM,4,239,A,4.0,1,46.03698959752739
2499,46,M,Rumphi,Android,Airtel,6,178,B,5.0,1,47.632215143394504
2500,30,F,Salima,Android,Airtel,2,245,A,2.0,1,83.3126560543567
2501,44,F,Nsanje,Android,Airtel,2,228,A,5.0,0,44.273910561006275
2502,23,F,Blantyre,Android,TNM,2,440,B,3.0,1,32.64597931133819
2503,47,F,Liwonde,Android,TNM,4,231,B,4.0,1,64.18637371677684
2504,59,M,Rumphi,Android,TNM,4,293,B,3.0,1,11.564915128763495
2505,43,F,Salima,Android,Airtel,8,275,B,2.0,1,66.21332468080237
2506,55,F,Balaka,Android,Airtel,6,161,B,4.0,0,71.83894259814178
2507,31,F,Mangochi,Android,TNM,4,288,A,5.0,1,27.05466314738793
2508,59,F,Kasungu,Android,Airtel,3,325,B,3.0,1,19.181609949631337
2509,34,F,Dedza,Android,TNM,2,315,A,1.0,1,67.33283668569828
2510,50,F,Mwanza,Android,Airtel,2,335,A,5.0,1,59.73320926627251
2511,21,M,Zomba,Android,Airtel,4,288,A,,0,56.08267456902989
2512,59,M,Chitipa,Android,TNM,1,232,A,5.0,1,43.98935856778684
2513,19,M,Balaka,Android,Airtel,2,113,A,4.0,1,36.50682481203424
2514,36,M,Chitipa,Android,Airtel,6,167,A,5.0,0,50.90259679976625
2515,29,F,Karonga,Android,TNM,4,298,B,3.0,1,61.05993279984875
2516,49,F,Thyolo,Android,TNM,4,234,A,4.0,1,44.121879631574195
2517,51,F,Chikhwawa,Android,MTL,7,338,A,2.0,1,49.291127913271
2518,48,F,Mzuzu,Android,TNM,12,416,B,,1,56.957686518892125
2519,33,F,Mulanje,iOS,TNM,4,281,A,3.0,1,55.682315966086506
2520,40,F,Blantyre,Android,TNM,13,308,B,1.0,1,64.20755162673012
2521,36,M,Chikhwawa,Android,Airtel,6,340,B,2.0,1,27.103618088543247
2522,22,M,Kasungu,Android,Airtel,4,223,B,4.0,1,72.37207154801783
2523,57,M,Salima,Android,TNM,2,206,B,4.0,0,64.15581945478063
2524,57,M,Karonga,iOS,TNM,1,102,A,2.0,1,50.42218311817234
2525,39,F,Liwonde,Android,TNM,4,197,B,4.0,1,21.66413265890547
2526,21,F,Zomba,Android,Airtel,8,275,B,4.0,0,15.520399409689134
2527,19,M,Nkhotakota,Android,TNM,4,230,A,5.0,1,36.73317008970112
2528,63,F,Mulanje,Android,TNM,1,316,A,4.0,1,22.970071761454367
2529,54,M,Zomba,Android,TNM,4,270,B,2.0,1,58.45720403253783
2530,22,M,Nsanje,Android,Airtel,7,221,B,5.0,0,85.69985190668748
2531,25,F,Kasungu,Android,TNM,4,188,B,3.0,1,60.52651926262007
2532,55,F,Balaka,Android,TNM,3,97,B,3.0,0,53.78371382152569
2533,26,F,Nsanje,Android,Airtel,3,269,A,5.0,1,16.107654630049744
2534,62,M,Rumphi,Android,TNM,2,268,B,3.0,1,78.84287756815445
2535,20,F,Lilongwe,Android,TNM,7,393,B,4.0,1,50.32829034106563
2536,56,F,Balaka,Android,TNM,8,324,B,4.0,1,55.763918975068705
2537,27,F,Salima,Android,TNM,4,269,B,2.0,1,75.08927207609338
2538,33,M,Dedza,Android,MTL,4,327,A,4.0,0,48.07014625311686
2539,25,F,Balaka,Android,Airtel,5,230,B,4.0,1,11.136872958078342
2540,31,M,Lilongwe,Android,Airtel,3,343,B,5.0,1,65.27418880251614
2541,36,F,Blantyre,Android,Airtel,8,284,B,3.0,0,44.03429954333327
2542,62,M,Nsanje,Android,Airtel,4,279,B,4.0,1,61.07240162474921
2543,63,M,Kasungu,iOS,Airtel,4,205,A,5.0,1,62.65470651859612
2544,19,M,Kasungu,Android,Airtel,3,277,B,3.0,1,61.154213041770376
2545,63,M,Blantyre,Android,Airtel,8,357,B,4.0,1,33.560867412912
2546,20,F,Mwanza,Android,TNM,3,233,B,4.0,0,42.170018928078164
2547,63,F,Balaka,Android,Airtel,3,285,A,5.0,1,42.09421238638931
2548,62,M,Blantyre,Android,TNM,10,359,B,4.0,0,33.23840678223486
2549,47,M,Liwonde,Android,Airtel,6,198,B,1.0,1,56.65093619913624
2550,51,F,Ntcheu,Android,TNM,3,250,A,2.0,1,33.33219622234538
2551,19,F,Ntcheu,Android,Airtel,3,179,A,3.0,1,41.62685883287306
2552,57,M,Dedza,Android,Airtel,3,211,B,4.0,1,35.21599481464652
2553,41,F,Zomba,Android,Airtel,4,281,A,4.0,1,30.574639521932564
2554,43,M,Nsanje,Android,Airtel,7,148,B,3.0,1,71.9224909279375
2555,53,M,Lilongwe,Android,TNM,3,512,B,2.0,0,68.87167395348669
2556,61,F,Mchinji,Android,Airtel,6,283,B,2.0,1,47.61004544425644
2557,54,M,Balaka,Android,MTL,1,204,B,1.0,1,35.93437595592522
2558,43,M,Mulanje,Android,Airtel,5,207,A,4.0,1,51.20543297599292
2559,31,M,Mangochi,Android,Airtel,5,189,B,5.0,0,87.63017310293927
2560,60,M,Chitipa,Android,Airtel,5,260,A,1.0,1,36.23996885499213
2561,53,F,Thyolo,Android,TNM,5,255,A,4.0,1,30.17119007449891
2562,50,M,Dedza,Android,Airtel,4,281,A,5.0,0,52.226731270543645
2563,27,F,Salima,Android,Airtel,1,219,A,4.0,0,61.553275858976534
2564,46,F,Rumphi,Android,Airtel,2,283,B,3.0,0,54.40261607457062
2565,32,M,Ntcheu,Android,TNM,7,341,A,2.0,1,40.36455945253219
2566,23,F,Mchinji,Android,TNM,4,322,B,4.0,1,41.399136130373144
2567,50,M,Rumphi,Android,Airtel,4,279,A,3.0,1,74.4591699359458
2568,47,M,Nkhotakota,Android,TNM,3,305,A,4.0,1,76.01345012638765
2569,43,F,Mwanza,Android,TNM,4,261,A,3.0,1,26.546168196808114
2570,53,M,Thyolo,Android,TNM,4,202,B,1.0,0,60.448318530750086
2571,37,M,Nsanje,Android,TNM,3,290,A,5.0,1,48.955786393351715
2572,51,M,Blantyre,iOS,TNM,6,318,A,3.0,1,49.94000429217817
2573,27,F,Dedza,Android,TNM,0,115,B,3.0,0,48.810896927296056
2574,30,M,Nsanje,Android,Airtel,5,230,A,3.0,1,51.08706258807321
2575,38,F,Blantyre,Android,Airtel,9,380,A,4.0,1,32.17166274607962
2576,41,M,Mulanje,Android,Airtel,8,284,A,4.0,1,86.24175617282802
2577,22,F,Mchinji,iOS,Airtel,1,280,A,3.0,0,71.26402640103021
2578,20,M,Nsanje,Android,Airtel,7,325,B,3.0,1,38.2279897790513
2579,30,F,Kasungu,Android,Airtel,5,294,B,4.0,1,30.161012786263022
2580,22,M,Nkhotakota,Android,Airtel,3,232,A,4.0,0,66.69394941207368
2581,55,F,Rumphi,Android,Airtel,5,237,B,4.0,1,35.175830075674924
2582,22,M,Kasungu,Android,Airtel,2,233,B,3.0,1,77.46507738567456
2583,23,F,Salima,Android,TNM,8,210,A,4.0,1,37.58303722463687
2584,49,M,Nsanje,Android,Airtel,4,218,B,3.0,0,74.82715490129449
2585,58,F,Karonga,Android,Airtel,8,209,A,3.0,0,68.11106668082793
2586,61,M,Zomba,Android,Airtel,3,268,A,,0,58.35809023975342
2587,35,F,Thyolo,iOS,Airtel,4,180,A,3.0,1,36.13419445142843
2588,27,M,Dedza,Android,TNM,2,191,B,3.0,1,72.31329942493642
2589,60,M,Mzuzu,Android,Airtel,2,415,A,2.0,0,36.54699751027713
2590,39,M,Balaka,Android,TNM,4,272,B,4.0,1,33.17444074886708
2591,47,M,Mwanza,Android,Airtel,6,222,A,2.0,1,47.2603257438644
2592,37,F,Zomba,Android,Airtel,4,301,A,1.0,1,35.00223890793979
2593,51,M,Zomba,Android,Airtel,4,212,A,4.0,1,45.489934524363974
2594,42,F,Liwonde,Android,Airtel,8,329,B,4.0,1,47.60801650076399
2595,41,M,Nsanje,iOS,TNM,4,293,A,3.0,1,25.491220733086465
2596,35,F,Blantyre,Android,TNM,8,516,A,2.0,1,52.845674374611505
2597,26,M,Mangochi,Android,TNM,2,101,A,3.0,1,54.06725606890202
2598,31,M,Mzuzu,Android,Airtel,2,400,B,3.0,1,41.6022921980417
2599,20,M,Mzuzu,Android,Airtel,9,402,B,4.0,1,36.127369458624386
2600,57,F,Nsanje,Android,TNM,4,265,A,3.0,1,59.45964172913138
2601,45,F,Balaka,Android,TNM,2,182,B,4.0,0,50.080678582147705
2602,26,F,Karonga,Android,TNM,0,136,A,5.0,1,43.7112024397197
2603,24,M,Kasungu,Android,TNM,1,241,B,,1,59.13123713739719
2604,43,F,Mulanje,Android,Airtel,2,165,B,2.0,1,72.04534598216212
2605,42,F,Zomba,Android,Airtel,2,160,A,4.0,1,71.73274957264297
2606,20,F,Mzuzu,Android,Airtel,8,382,B,5.0,1,32.47515620115162
2607,54,M,Kasungu,iOS,Airtel,8,225,B,2.0,0,81.38574829169706
2608,43,F,Chitipa,Android,TNM,7,282,B,3.0,1,72.70308731236065
